,activity_id,assay_chembl_id,bao_endpoint,bao_format,bao_label,canonical_smiles,molecule_chembl_id,parent_molecule_chembl_id,pchembl_value,potential_duplicate,relation,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id
83,420515,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Cc1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,CHEMBL78165,CHEMBL78165,5.30,0,=,1,=,,IC50,nM,,5000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
84,420518,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Oc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,CHEMBL74133,CHEMBL74133,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
85,421970,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,COc1cccc(-c2cc3[nH]ccnc-3n2)c1,CHEMBL80644,CHEMBL80644,5.00,0,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
86,421973,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,CHEMBL77458,CHEMBL77458,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
87,421976,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Cn1c(-c2ccccc2)cc2nccnc21,CHEMBL78232,CHEMBL78232,5.16,0,=,1,=,,IC50,nM,,7000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
88,423363,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,CHEMBL77947,CHEMBL77947,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
89,424511,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1,CHEMBL307943,CHEMBL307943,5.00,0,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
90,424567,CHEMBL665013,BAO_0000190,BAO_0000223,protein complex format,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL132904,CHEMBL132904,,0,,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
91,424568,CHEMBL664796,BAO_0000201,BAO_0000223,protein complex format,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL132904,CHEMBL132904,,0,=,1,=,,Inhibition,%,,6.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
92,425717,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,COc1ccccc1-c1cc2[nH]ccnc-2n1,CHEMBL77590,CHEMBL77590,4.64,0,=,1,=,,IC50,nM,,23000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
93,425720,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2[nH]c3nccnc3c2C(C)C)cc1,CHEMBL309347,CHEMBL309347,5.70,0,=,1,=,,IC50,nM,,2000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
94,425723,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Cc1c(-c2ccc(O)cc2)[nH]c2nccnc12,CHEMBL77641,CHEMBL77641,6.70,0,=,1,=,,IC50,nM,,200.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
95,425726,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2cc3[nH]c4ccccc4nc-3n2)cc1,CHEMBL307392,CHEMBL307392,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
96,428443,CHEMBL665012,BAO_0000190,BAO_0000223,protein complex format,CC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL133712,CHEMBL133712,,0,,0,,,IC50,nM,,,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
97,428444,CHEMBL664796,BAO_0000201,BAO_0000223,protein complex format,CC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,CHEMBL133712,CHEMBL133712,,0,=,1,=,,Inhibition,%,,15.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
98,429656,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,c1c[nH]c2cc(-c3ccsc3)nc-2n1,CHEMBL76559,CHEMBL76559,6.00,0,=,1,=,,IC50,nM,,1000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
99,430822,CHEMBL663599,BAO_0000190,BAO_0000019,assay format,Brc1ccc(-c2cc3[nH]ccnc-3n2)cc1,CHEMBL77211,CHEMBL77211,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
100,519337,CHEMBL663614,BAO_0000201,BAO_0000223,protein complex format,Cc1ccc2[nH]ccc2c1,CHEMBL112462,CHEMBL112462,,0,=,1,=,,Inhibition,%,,89.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
101,519339,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,Cc1ccc2[nH]ccc2c1,CHEMBL112462,CHEMBL112462,,0,=,1,=,,Inhibition,%,,19.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
102,519341,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)C(=O)C(c1c(O)[nH]c3ccccc13)=N2,CHEMBL321192,CHEMBL321192,5.92,0,=,1,=,,IC50,nM,,1200.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
103,521989,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,COC(=O)c1ccc2[nH]ccc2c1,CHEMBL109238,CHEMBL109238,,0,=,1,=,,Inhibition,%,,99.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
104,521991,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2[nH]c(O)c(C3=Nc4ccccc4C3=O)c2c1,CHEMBL111624,CHEMBL111624,5.92,0,=,1,=,,IC50,nM,,1200.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
105,521994,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,Cc1ccc2c(c1)C(=O)C(c1c(O)[nH]c3ccccc13)=N2,CHEMBL326919,CHEMBL326919,5.72,0,=,1,=,,IC50,nM,,1900.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
106,531301,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,c1cnc2[nH]ccc2c1,CHEMBL389685,CHEMBL389685,,0,=,1,=,,Inhibition,%,,103.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
107,531303,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,COc1cc2cc[nH]c2cc1OC,CHEMBL109606,CHEMBL109606,,0,=,1,=,,Inhibition,%,,80.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
108,531305,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,Cc1cccc2cc[nH]c12,CHEMBL326430,CHEMBL326430,,0,=,1,=,,Inhibition,%,,90.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
109,531307,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)C(=O)C(c1[nH]c3ccccc3c1O)=N2,CHEMBL109622,CHEMBL109622,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
110,532619,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,Nc1ccc2[nH]ccc2c1,CHEMBL325916,CHEMBL325916,,0,=,1,=,,Inhibition,%,,73.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
111,532621,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)C(=O)C(c1[nH]c3ccc(OC)cc3c1O)=N2,CHEMBL114396,CHEMBL114396,4.58,0,=,1,=,,IC50,nM,,26000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
112,533927,CHEMBL663611,BAO_0000201,BAO_0000223,protein complex format,O=[N+]([O-])c1ccc2cc[nH]c2c1,CHEMBL325066,CHEMBL325066,,0,=,1,=,,Inhibition,%,,107.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
113,535323,CHEMBL663608,BAO_0000201,BAO_0000223,protein complex format,COc1ccc2[nH]ccc2c1,CHEMBL280311,CHEMBL280311,,0,=,1,=,,Inhibition,%,,87.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
114,535325,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,COc1ccc2[nH]ccc2c1,CHEMBL280311,CHEMBL280311,,0,=,1,=,,Inhibition,%,,3.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
115,535327,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,Fc1ccc2cc[nH]c2c1,CHEMBL107324,CHEMBL107324,,0,=,1,=,,Inhibition,%,,97.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
116,538010,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,CHEMBL599552,CHEMBL599552,,0,>,1,>,,IC50,nM,,100000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
117,540516,CHEMBL663612,BAO_0000201,BAO_0000223,protein complex format,Brc1ccc2[nH]ccc2c1,CHEMBL325917,CHEMBL325917,,0,=,1,=,,Inhibition,%,,44.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
118,540518,CHEMBL663609,BAO_0000201,BAO_0000223,protein complex format,Brc1ccc2[nH]ccc2c1,CHEMBL325917,CHEMBL325917,,0,=,1,=,,Inhibition,%,,56.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
119,544394,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,Cc1ccc2[nH]c(O)c(C3=Nc4ccccc4C3=O)c2c1,CHEMBL111433,CHEMBL111433,5.30,0,=,1,=,,IC50,nM,,5000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
120,547178,CHEMBL663610,BAO_0000201,BAO_0000223,protein complex format,Clc1cccc2cc[nH]c12,CHEMBL111579,CHEMBL111579,,0,=,1,=,,Inhibition,%,,82.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
121,547180,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)C(=O)C(c1c(O)[nH]c3ccc(OC)cc13)=N2,CHEMBL321194,CHEMBL321194,6.10,0,=,1,=,,IC50,nM,,800.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
122,548350,CHEMBL663605,BAO_0000190,BAO_0000223,protein complex format,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,CHEMBL1276127,CHEMBL1276127,5.30,0,=,1,=,,IC50,nM,,5000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
123,550523,CHEMBL663614,BAO_0000201,BAO_0000223,protein complex format,c1ccc2[nH]ccc2c1,CHEMBL15844,CHEMBL15844,,0,=,1,=,,Inhibition,%,,78.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
124,550525,CHEMBL663613,BAO_0000201,BAO_0000223,protein complex format,c1ccc2[nH]ccc2c1,CHEMBL15844,CHEMBL15844,,0,=,1,=,,Inhibition,%,,81.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
125,554124,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1Cc1ccccc1,CHEMBL99779,CHEMBL99779,,0,=,1,=,,IC50,nM,,269773.94,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
126,554127,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(CC#CO)ccc2N1,CHEMBL121543,CHEMBL121543,5.70,0,=,1,=,,IC50,nM,,1999.86,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
127,555377,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,CHEMBL316485,CHEMBL316485,,0,=,1,=,,IC50,nM,,130016.96,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
128,555380,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,CHEMBL318208,CHEMBL318208,,0,=,1,=,,IC50,nM,,399944.75,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
129,555383,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,CHEMBL430574,CHEMBL430574,5.00,0,=,1,=,,IC50,nM,,10092.53,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
130,556508,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,CHEMBL317964,CHEMBL317964,5.20,0,=,1,=,,IC50,nM,,6295.06,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
131,556511,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CC(=O)OCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,CHEMBL120030,CHEMBL120030,5.28,0,=,1,=,,IC50,nM,,5296.63,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
132,556514,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2cccnc2N1,CHEMBL331722,CHEMBL331722,4.38,0,=,1,=,,IC50,nM,,41975.9,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
133,556517,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CSC1=Nc2ccccc2-c2c(c3cc([N+](=O)[O-])ccc3n2C)C1,CHEMBL331120,CHEMBL331120,,0,=,1,=,,IC50,nM,,849180.48,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
134,557722,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,CHEMBL95477,CHEMBL95477,,0,=,1,=,,IC50,nM,,849180.48,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
135,558999,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,Cl.NCCCCOc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,CHEMBL545053,CHEMBL1193616,,0,=,1,=,,IC50,nM,,419758.98,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
136,560246,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,CHEMBL97844,CHEMBL97844,,0,=,1,=,,IC50,nM,,799834.26,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
137,560249,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COC(=O)/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,CHEMBL121958,CHEMBL121958,4.82,0,=,1,=,,IC50,nM,,14996.85,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
138,560252,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,CHEMBL325403,CHEMBL325403,7.16,0,=,1,=,,IC50,nM,,69.98,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
139,561151,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(Br)ccc2N1,CHEMBL98360,CHEMBL98360,5.00,0,=,1,=,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
140,562392,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,CHEMBL98554,CHEMBL98554,5.57,0,=,1,=,,IC50,nM,,2697.74,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
141,562395,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CC(=O)OCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,CHEMBL332678,CHEMBL332678,,0,=,1,=,,IC50,nM,,349945.17,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
142,562398,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(I)ccc2N1,CHEMBL121957,CHEMBL121957,5.16,0,=,1,=,,IC50,nM,,6998.42,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
143,563546,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(F)cc23)-c2ccccc2N1,CHEMBL99037,CHEMBL99037,5.89,0,=,1,=,,IC50,nM,,1300.17,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
144,563549,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1cc2c(cc1OC)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,CHEMBL328194,CHEMBL328194,6.37,0,=,1,=,,IC50,nM,,429.54,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
145,563552,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,C=C(C)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,CHEMBL324064,CHEMBL324064,,0,=,1,=,,IC50,nM,,239883.29,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
146,564771,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,CHEMBL98153,CHEMBL98153,6.10,0,=,1,=,,IC50,nM,,799.83,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
147,564774,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1cc2c(cc1OC)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,CHEMBL319373,CHEMBL319373,6.30,0,=,1,=,,IC50,nM,,500.03,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
148,564777,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc([N+](=O)[O-])cc12,CHEMBL116545,CHEMBL116545,6.20,0,=,1,=,,IC50,nM,,629.51,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
149,567051,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,CHEMBL331000,CHEMBL331000,6.08,0,=,1,=,,IC50,nM,,829.85,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
150,569671,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,CHEMBL318471,CHEMBL318471,5.54,0,=,1,=,,IC50,nM,,2897.34,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
151,569674,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1cc2c(cc1OC)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,CHEMBL331190,CHEMBL331190,7.68,0,=,1,=,,IC50,nM,,20.99,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
152,571001,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(F)(F)F)cc12,CHEMBL334084,CHEMBL334084,5.66,0,=,1,=,,IC50,nM,,2197.86,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
153,572251,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,CHEMBL121492,CHEMBL121492,7.48,0,=,1,=,,IC50,nM,,33.04,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
154,573465,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(O)c(O)cc2N1,CHEMBL329063,CHEMBL329063,5.10,0,=,1,=,,IC50,nM,,7998.34,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
155,574607,CHEMBL663615,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccccc23)-c2cc(Br)ccc2N1,CHEMBL316940,CHEMBL316940,5.30,0,=,1,=,,IC50,nM,,5000.35,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
156,574610,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,CHEMBL431634,CHEMBL431634,5.27,0,=,1,=,,IC50,nM,,5395.11,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
157,574613,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c(n(CCO)c3ccc(Br)cc23)-c2ccccc2N1,CHEMBL99803,CHEMBL99803,,0,=,1,=,,IC50,nM,,139958.73,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
158,574616,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccccc23)-c2cc(I)ccc2N1,CHEMBL116832,CHEMBL116832,5.13,0,=,1,=,,IC50,nM,,7396.05,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
159,574619,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,Nc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,CHEMBL120355,CHEMBL120355,4.52,0,=,1,=,,IC50,nM,,29991.63,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
160,574622,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ncccc23)-c2ccccc2N1,CHEMBL331783,CHEMBL331783,5.48,0,=,1,=,,IC50,nM,,3303.7,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
161,574625,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2sccc2N1,CHEMBL334031,CHEMBL334031,5.30,0,=,1,=,,IC50,nM,,5000.35,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
162,575738,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cc(Br)ccc2N1,CHEMBL100309,CHEMBL100309,5.52,0,=,1,=,,IC50,nM,,2999.16,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
163,575741,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,CCc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,CHEMBL317150,CHEMBL317150,4.64,0,=,1,=,,IC50,nM,,23014.42,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
164,575744,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ncccc1-3,CHEMBL120137,CHEMBL120137,,0,=,1,=,,IC50,nM,,419758.98,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
165,575747,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ncccc1-3,CHEMBL121953,CHEMBL121953,,0,=,1,=,,IC50,nM,,429536.43,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
166,577135,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,NCC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,CHEMBL120941,CHEMBL120941,5.26,0,=,1,=,,IC50,nM,,5495.41,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
167,577138,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cccnc2N1,CHEMBL120078,CHEMBL120078,4.89,0,=,1,=,,IC50,nM,,13001.7,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
168,578323,CHEMBL663616,BAO_0000190,BAO_0000223,protein complex format,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1,CHEMBL329505,CHEMBL329505,6.22,0,=,1,=,,IC50,nM,,599.79,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
